"fb_t_id" "fb_g_id" "gene" "half_life" "rank" "quantile" "dmso_polii" "dmso_tbp" "dmso_tfiib" "dmso_tfiif" "dmso_nelfe" "pro_cap" "DPE" "DRE" "Inr" "MTE" "PB" "TATA" "Motif1" "Motif6" "Motif7" "TCT"
"1802" "FBtr0308626" "FBgn0263289" "scrib" "20.29" 1117 "q3" 8.01204698694654 6.54665447998621 6.09502050450636 5.64653335820849 7.9971843763347 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"1887" "FBtr0331751" "FBgn0003371" "sgg" "20.29" 1118 "q3" 8.10180262411604 5.98302338448589 5.34348559104236 5.76798257738861 7.90456206030022 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"759" "FBtr0081111" "FBgn0003896" "tup" "20.37" 1119 "q3" 5.76257328301928 6.15956379180463 4.3601854380309 4.39726347948085 5.80985193826029 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1225" "FBtr0087623" "FBgn0033859" "CG6197" "20.38" 1120 "q3" 4.98404621995389 4.53737054739543 4.49780052502664 4.29906255085753 5.36922825575965 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"267" "FBtr0074083" "FBgn0030675" "CG8191" "20.4" 1121 "q3" 5.82969689361087 4.28905345407309 4.53012415074311 4.49878370758577 5.7830845166422 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"1765" "FBtr0306258" "FBgn0026189" "prominin-like" "20.41" 1122 "q3" 7.05991218536799 6.08672025576018 6.01979015579552 6.58175494769273 7.11269343771267 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"2196" "FBtr0343330" "FBgn0029888" "CG3192" "20.41" 1123 "q3" 4.25723802341199 3.76134172492814 4.43190023828458 4.12530616409956 4.55045034489452 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"1077" "FBtr0085735" "FBgn0024288" "Sox100B" "20.42" 1124 "q3" 5.02938854340979 4.81430966436323 3.31307947642522 3.4172308457212 4.98596323869617 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1422" "FBtr0091477" "FBgn0053523" "Vap-33B" "20.42" 1125 "q3" 5.30433595861401 4.93518225198234 5.14270642853478 5.32425677021364 5.31288382520263 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"601" "FBtr0078827" "FBgn0040208" "Kat60" "20.46" 1126 "q3" 6.8622947869322 5.94589890395217 5.972710884187 5.94552411620384 6.9563105989511 "T" "F" "T" "F" "F" "F" "F" "F" "F" "T" "F"
"1252" "FBtr0087929" "FBgn0033739" "Dyb" "20.47" 1127 "q3" 7.73043006021599 6.13664566846844 6.64394675933758 6.52495098689578 7.68886502801086 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1933" "FBtr0332800" "FBgn0014011" "Rac2" "20.47" 1128 "q3" 6.94771178198927 6.56924772233225 4.86229731905667 5.14603077943234 7.14180740607767 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1649" "FBtr0302273" "FBgn0261380" "mRpL37" "20.47" 1129 "q3" 5.53025741499636 4.53554614832337 4.97237111684147 4.82119421364518 5.16641273973813 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "F"
"1579" "FBtr0300182" "FBgn0030904" "upd2" "20.5" 1130 "q3" 7.15524273010627 6.00799000598739 5.42305425511614 7.54143549413833 6.38970235141212 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1866" "FBtr0331264" "FBgn0264270" "Sxl" "20.51" 1131 "q3" 8.37230990888079 7.04828929056139 6.65186846003901 6.11843926660034 8.08422123418501 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"544" "FBtr0078224" "FBgn0036994" "CG5199" "20.53" 1132 "q3" 5.37159655051827 4.7470253206236 4.99755693768139 4.77525386670889 5.6268259110803 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"471" "FBtr0076851" "FBgn0016983" "smid" "20.56" 1133 "q3" 5.59887677344034 4.79890212731462 4.89963095206111 4.67469025489189 5.7955916146252 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1928" "FBtr0332707" "FBgn0020412" "JIL-1" "20.59" 1134 "q3" 6.89177789508095 5.37608076678795 5.21728025137253 5.09270924390147 6.99208742626126 "T" "T" "T" "F" "F" "F" "F" "F" "F" "T" "F"
"1562" "FBtr0299744" "FBgn0265998" "Doa" "20.6" 1135 "q3" 8.18023439136132 6.42674112548289 6.26721932616286 5.89154674742564 7.84761427213477 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1939" "FBtr0332952" "FBgn0083167" "Neb-cGP" "20.63" 1136 "q3" 6.67172483075479 5.50089710902488 5.81000714936823 5.52313735393945 6.77301490832416 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"347" "FBtr0075246" "FBgn0036710" "CG6479" "20.66" 1137 "q3" 6.17824900261737 4.55688477881723 4.88719208259251 4.69223968219133 5.35141839599957 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"722" "FBtr0080500" "FBgn0032521" "CG7110" "20.66" 1138 "q3" 7.21771991434858 6.16228048783359 5.77276051156606 5.81156796647639 7.02669327404781 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2112" "FBtr0339357" "FBgn0033309" "CG8735" "20.69" 1139 "q3" 6.81512695742869 5.7318613295922 5.40495867369732 5.31853769411886 6.18778319096695 "T" "F" "F" "F" "F" "F" "F" "F" "T" "F" "F"
"32" "FBtr0070639" "FBgn0026084" "cib" "20.69" 1140 "q3" 9.24331231542106 9.15770527600727 7.85273255686314 8.25844247907086 8.77247874989721 "T" "F" "F" "F" "F" "F" "T" "F" "F" "F" "F"
"580" "FBtr0078681" "FBgn0037329" "CG12162" "20.7" 1141 "q3" 4.82915388123881 4.31596278881067 4.29108743123712 4.34968747202605 5.27247655016815 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2319" "FBtr0346380" "FBgn0020272" "mst" "20.7" 1142 "q3" 5.63332846145834 4.55646067063717 5.17514187110765 5.26173531313839 5.07397841079508 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"198" "FBtr0072956" "FBgn0010909" "msn" "20.71" 1143 "q3" 8.67350361405366 6.86234365999285 6.18972257272914 6.02082589017295 8.45955271606061 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"643" "FBtr0079287" "FBgn0051637" "CG31637" "20.72" 1144 "q3" 8.48178476634193 6.73665976208807 6.85654799501893 6.75995765976274 8.12006204882567 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1992" "FBtr0333592" "FBgn0262870" "axo" "20.76" 1145 "q3" 5.98116828652351 4.87290934318913 4.68865764808671 4.70721550131447 5.77809813202917 "T" "T" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"860" "FBtr0082570" "FBgn0010039" "GstD3" "20.78" 1146 "q3" 8.25305687557229 6.58135096775082 5.82158540378217 6.42047580918782 7.90513796901115 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"318" "FBtr0074812" "FBgn0040089" "meso18E" "20.88" 1147 "q3" 7.11306742884787 6.4000710873019 5.52199845527446 5.58172921630954 6.70251467073231 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"421" "FBtr0076126" "FBgn0036196" "CG11658" "20.9" 1148 "q3" 7.69309051843951 5.9202749599026 6.55122401877852 6.12838342051516 7.56831328470021 "T" "F" "F" "F" "F" "F" "F" "F" "T" "F" "F"
"620" "FBtr0079027" "FBgn0028694" "Rpn11" "20.94" 1149 "q3" 5.91561104812962 4.56543597440226 5.18858129200912 4.77067523447335 5.61660233333535 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"54" "FBtr0071049" "FBgn0029944" "Dok" "21.03" 1150 "q3" 6.26305342423521 5.15568743722772 5.62164477797411 5.63916186795882 6.03494262225486 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1457" "FBtr0100671" "FBgn0262738" "norpA" "21.07" 1151 "q3" 6.61719628502125 5.80011029315124 6.33494286790959 6.14673350202307 6.54285909553201 "T" "F" "T" "F" "F" "F" "F" "F" "F" "T" "F"
"600" "FBtr0078813" "FBgn0013576" "mtd" "21.08" 1152 "q3" 6.00488370568599 4.89854303140217 5.06022107482772 4.88227148109662 5.62682590955758 "T" "F" "F" "F" "F" "F" "F" "T" "T" "F" "F"
"122" "FBtr0071935" "FBgn0261596" "RpS24" "21.08" 1153 "q3" 6.77976655705437 5.13547715658752 7.85057318827942 7.76441475522692 5.8327795316362 "T" "F" "T" "F" "F" "F" "F" "F" "F" "T" "T"
"776" "FBtr0081288" "FBgn0024230" "Hs2st" "21.09" 1154 "q3" 6.36984736970763 5.02244575875194 5.30960545851668 4.80661616803843 6.28539792149448 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "F"
"774" "FBtr0081269" "FBgn0005672" "spi" "21.09" 1155 "q3" 7.69530130354454 6.31593147450589 6.14706511454789 6.4008666464151 6.92213858457824 "T" "T" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2175" "FBtr0342806" "FBgn0261451" "trol" "21.11" 1156 "q3" 9.20420756759777 7.36276749578329 7.80312277621842 7.69196801787927 8.56941446363429 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"1658" "FBtr0302509" "FBgn0036728" "CG7580" "21.19" 1157 "q3" 7.85365665783696 5.7183826454337 6.37283857940509 5.37349723979428 7.37601064763316 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"168" "FBtr0072562" "FBgn0035146" "CG13893" "21.2" 1158 "q3" 7.86465447749634 7.22475984552908 6.35635372896997 6.68514495108973 8.09628287683471 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"838" "FBtr0082290" "FBgn0011768" "Fdh" "21.23" 1159 "q3" 7.57149490764442 6.36523496681402 6.38192813574091 6.59723582280565 7.19988830451406 "T" "F" "F" "T" "F" "F" "F" "T" "F" "F" "F"
"2130" "FBtr0339663" "FBgn0000053" "ade3" "21.27" 1160 "q3" 7.31227271440655 6.00647834327642 5.30779041063933 4.87919341488421 7.00188305832056 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2060" "FBtr0335215" "FBgn0051549" "CG31549" "21.29" 1161 "q3" 5.32108991489196 4.90304804550009 4.59891355335371 4.3873282805286 5.73824815427591 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2289" "FBtr0345601" "FBgn0024236" "foi" "21.3" 1162 "q3" 7.6955866490789 6.13568895317845 5.86857452886343 5.67820443198011 7.63479105034369 "T" "F" "T" "F" "F" "F" "F" "F" "F" "T" "F"
"258" "FBtr0073956" "FBgn0052594" "be" "21.37" 1163 "q3" 8.31367914893521 6.78139853495881 5.39835180695047 5.71673684148269 8.1419555480798 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1125" "FBtr0086457" "FBgn0260934" "par-1" "21.43" 1164 "q3" 6.31263578368543 5.65176696123844 5.09377931952215 4.74654601605165 6.50124272527575 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"462" "FBtr0076722" "FBgn0035853" "Ubc12" "21.46" 1165 "q3" 6.56179439103908 4.98884757155387 5.56126646231164 5.11030826612984 6.65323015256849 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "F"
"1380" "FBtr0089497" "FBgn0001098" "Gdh" "21.48" 1166 "q3" 8.89916065003988 6.6038989015716 6.15723492881963 7.45095903830393 8.73598411889096 "T" "T" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1883" "FBtr0331669" "FBgn0032216" "CG5384" "21.48" 1167 "q3" 5.67263582410767 4.89703913974682 4.47338791340989 3.9458492900697 5.91853539931925 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "F"
"1113" "FBtr0086182" "FBgn0022960" "vimar" "21.52" 1168 "q3" 8.43215490936494 6.41819789164407 6.32620631192431 6.1534904331231 8.29031972296844 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"885" "FBtr0082966" "FBgn0038250" "CG3505" "21.58" 1169 "q3" 6.35910226169286 5.27888087740907 5.55637546870756 5.25809101402344 5.80904826968377 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"2230" "FBtr0344324" "FBgn0259834" "out" "21.61" 1170 "q3" 8.34117308429914 6.50967966310138 6.10570578999004 5.54574741315684 7.7878705673454 "T" "F" "F" "F" "T" "T" "F" "F" "F" "F" "F"
"943" "FBtr0083764" "FBgn0260003" "Dys" "21.62" 1171 "q3" 7.94403674187961 6.7198479809192 5.27957653611085 5.04824547525377 7.96232749162337 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2250" "FBtr0345032" "FBgn0036030" "CG6767" "21.63" 1172 "q3" 7.85643028578397 6.0256245698595 5.52900988562764 5.74265473592098 7.50364111832413 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"739" "FBtr0080857" "FBgn0024734" "PRL-1" "21.64" 1173 "q3" 8.48319493573294 7.21772729491584 5.2459237581379 5.76936568601574 8.42915364422461 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"511" "FBtr0077828" "FBgn0004507" "GlyP" "21.65" 1174 "q3" 6.1500968465256 4.90546450667591 4.51238135577241 4.5503435952944 6.07380300682592 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"1850" "FBtr0330259" "FBgn0263994" "CG43737" "21.68" 1175 "q3" 4.66621339212253 4.55751727063126 4.28721686142566 4.39592973579762 4.07173038508711 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"279" "FBtr0074209" "FBgn0030731" "Mfe2" "21.69" 1176 "q3" 8.2182030345858 6.29484413596413 6.62688457921074 5.85254230173144 7.60919391404469 "T" "F" "F" "F" "F" "F" "F" "F" "T" "F" "F"
"1026" "FBtr0085048" "FBgn0023179" "amon" "21.73" 1177 "q3" 6.24099179769919 5.24483391797751 5.11742120472414 4.93090644157568 6.62590633083119 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1333" "FBtr0088858" "FBgn0027548" "nito" "21.74" 1178 "q3" 6.04332616760855 4.86035061686268 5.31108575025831 5.01428596381165 6.0923685270162 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"648" "FBtr0079343" "FBgn0086451" "l(2)k09022" "21.74" 1179 "q3" 7.29619864452844 5.08393090750118 5.67823607819423 5.01815415704761 5.97237788501591 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1194" "FBtr0087236" "FBgn0015754" "Lis-1" "21.75" 1180 "q3" 6.44672379683384 5.41358434261595 5.55443882537774 5.52207239756712 6.24926099229335 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"555" "FBtr0078336" "FBgn0259785" "pzg" "21.76" 1181 "q3" 6.27908347652292 6.62403267010049 5.46383900509296 4.92840534407909 6.42733838914015 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1970" "FBtr0333351" "FBgn0028990" "Spn27A" "21.79" 1182 "q3" 7.85760018399421 6.34771029392495 6.10058101163083 5.86864371888996 7.66437727579072 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1538" "FBtr0290046" "FBgn0085376" "CG34347" "21.79" 1183 "q3" 8.30336850422034 6.24296046540239 5.59074255132554 5.75520391514244 8.12421797821249 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2103" "FBtr0339079" "FBgn0265194" "Trpm" "21.84" 1184 "q3" 5.91950545697347 5.38607016591592 5.18415572324547 4.89165466773572 5.86685358935805 "T" "T" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1501" "FBtr0113070" "FBgn0033649" "pyr" "21.86" 1185 "q3" 8.26900190215228 7.07460149276728 5.83048913734475 6.0381587970572 8.06708973284247 "T" "F" "F" "T" "T" "F" "F" "F" "F" "F" "F"
"507" "FBtr0077739" "FBgn0250906" "Pgk" "21.86" 1186 "q3" 5.48485446287452 4.53145538606196 4.60490161988405 4.60048991294645 5.27045009670695 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"338" "FBtr0075086" "FBgn0001078" "ftz-f1" "21.89" 1187 "q3" 5.8433841787703 6.59198579356804 5.80086330176008 5.46582773249525 5.91525596603825 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1521" "FBtr0113361" "FBgn0050118" "CG30118" "21.89" 1188 "q3" 7.88622815702733 6.55266726661924 6.17881952946018 6.64867821419144 7.39936821429445 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"50" "FBtr0070978" "FBgn0003390" "shf" "21.94" 1189 "q3" 6.84950017765431 5.14149158124244 4.58034727749017 4.69009661946064 6.86699690010281 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "F"
"95" "FBtr0071653" "FBgn0003731" "Egfr" "21.98" 1190 "q3" 5.43882748228465 5.03671886157748 5.67976256510084 4.71624944462488 5.30380124907095 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1958" "FBtr0333182" "FBgn0000719" "fog" "21.99" 1191 "q3" 6.76509614128658 5.94904879308401 5.82145338237696 5.6555076804951 6.04616127819815 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"480" "FBtr0077120" "FBgn0035632" "Ppat-Dpck" "22.02" 1192 "q3" 5.86407360935962 5.22151081656559 5.03749180653209 4.77220306349535 5.4930063109232 "T" "F" "T" "F" "F" "F" "F" "F" "T" "F" "F"
"420" "FBtr0076108" "FBgn0015828" "TfIIEalpha" "22.02" 1193 "q3" 7.60363275176783 5.72927820947098 5.99058297446966 5.53022180500725 7.1152055318067 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1690" "FBtr0303161" "FBgn0013343" "Syx1A" "22.05" 1194 "q3" 8.827445622951 6.83766510857502 6.09298351650549 5.83778807152058 8.72293492220247 "T" "F" "F" "F" "F" "F" "F" "F" "T" "F" "F"
"2278" "FBtr0345418" "FBgn0028953" "CG14478" "22.1" 1195 "q3" 8.18973620627208 6.53083398398172 6.34771514556114 6.09869297606653 8.50775450891821 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"1230" "FBtr0087681" "FBgn0053156" "CG33156" "22.12" 1196 "q3" 5.85663471337848 5.01436708315908 5.81894934066498 5.83317920983457 5.93908378945195 "T" "F" "T" "F" "F" "F" "F" "F" "F" "T" "F"
"235" "FBtr0073536" "FBgn0030320" "CG2247" "22.14" 1197 "q3" 5.93660919199157 4.18064510303499 4.43986930407209 4.30223859721765 6.16473512270681 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2074" "FBtr0335513" "FBgn0265003" "koi" "22.14" 1198 "q3" 4.05951689222057 4.98215779266665 4.52767505612257 3.75738609399893 4.14650079448055 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"905" "FBtr0083258" "FBgn0040071" "tara" "22.16" 1199 "q3" 9.04097868419532 7.64273704553405 7.0096955968761 6.74234788699687 8.59664036172063 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2000" "FBtr0333727" "FBgn0015520" "nonA-l" "22.16" 1200 "q3" 5.97715295956978 4.8945273471543 6.58421938608165 6.93333736830296 5.74862522216933 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"269" "FBtr0074090" "FBgn0030686" "mRpL3" "22.19" 1201 "q3" 6.09393464471709 5.5337698066148 6.30043624123592 5.80449255228285 6.2912103390626 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"1103" "FBtr0086110" "FBgn0013732" "sced" "22.21" 1202 "q3" 4.74965270019493 4.56511978917256 4.77681685038699 4.6335802882253 4.98278758119419 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1443" "FBtr0100294" "FBgn0004924" "Top1" "22.21" 1203 "q3" 8.53539467462767 6.74414265648989 6.40519467518525 6.25301872134336 8.21620554742054 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"966" "FBtr0084104" "FBgn0016700" "Rab1" "22.24" 1204 "q3" 6.94103121925766 5.6824766509612 6.24079836168695 6.2156521670847 6.4821977826541 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2310" "FBtr0346100" "FBgn0026753" "Vha13" "22.27" 1205 "q3" 7.43486092326695 6.79414779544538 6.85606750278058 6.66450588165128 7.06126430498362 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"816" "FBtr0081901" "FBgn0037608" "mRpL19" "22.29" 1206 "q3" 4.36521610761481 4.20057816913738 4.35125632246361 4.14584981523979 4.6738013202967 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"350" "FBtr0075275" "FBgn0036688" "Fit2" "22.3" 1207 "q3" 6.69713605793759 4.82578171218589 4.99885449796596 4.98278460131919 7.00496480633871 "T" "T" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"2307" "FBtr0346088" "FBgn0015773" "NetA" "22.31" 1208 "q3" 7.94936322662971 6.17565527095943 5.42552604198562 4.89912302340589 7.58834253379011 "T" "F" "F" "F" "T" "F" "F" "F" "F" "F" "F"
"2317" "FBtr0346347" "FBgn0015778" "rin" "22.31" 1209 "q3" 7.63572994719761 6.07781771509723 5.24965249782352 5.28756298025395 7.77913672483859 "T" "T" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"780" "FBtr0081352" "FBgn0003475" "spir" "22.33" 1210 "q3" 7.30014660165407 6.27730645196823 5.41386436498955 5.9231248267383 7.46589506465101 "T" "F" "F" "T" "T" "T" "F" "F" "F" "F" "F"
"250" "FBtr0073778" "FBgn0030484" "GstT4" "22.33" 1211 "q3" 7.71292199051249 7.3246815938383 6.67761749828482 6.03478500945404 7.26717261751352 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1361" "FBtr0089258" "FBgn0024698" "Cpsf160" "22.48" 1212 "q3" 5.02960390426835 4.60500238623212 4.73552812049051 4.11973209974703 5.14769041639222 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1959" "FBtr0333207" "FBgn0004635" "rho" "22.55" 1213 "q3" 9.48952632073864 9.10521614986673 8.95803690043294 9.17839455625022 9.27980016455961 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"999" "FBtr0084549" "FBgn0039155" "Kal1" "22.57" 1214 "q3" 5.25400608286769 4.76207458374533 3.84497956136924 4.5929604406712 4.79305752167094 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"368" "FBtr0075522" "FBgn0263600" "DNApol-delta" "22.57" 1215 "q3" 5.15376231054736 4.44368100119265 5.23699713996733 5.2422149591388 4.64075791796499 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1056" "FBtr0085352" "FBgn0024273" "WASp" "22.57" 1216 "q3" 5.88529523803737 5.03306545913182 4.7093872646722 4.6814603926702 5.68787070161529 "T" "F" "F" "F" "F" "F" "F" "T" "T" "F" "F"
"1325" "FBtr0088716" "FBgn0086784" "stmA" "22.57" 1217 "q3" 7.2782946799335 5.44962572066418 5.79214727842165 5.59199689827565 6.6159896218927 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"430" "FBtr0076252" "FBgn0036111" "Aps" "22.64" 1218 "q3" 7.42278123856308 5.97345519748777 5.84729526138926 5.3031334627547 7.32074744378979 "T" "F" "F" "F" "F" "F" "T" "F" "F" "F" "F"
"1973" "FBtr0333407" "FBgn0031782" "WDR79" "22.66" 1219 "q3" 6.47341029647203 4.87367554739596 5.21657932558754 5.00134219181422 6.25811094221461 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"1820" "FBtr0310028" "FBgn0010602" "lwr" "22.69" 1220 "q3" 7.06359208489353 5.70463331621914 5.74747772590219 6.07283213122524 6.71170315171754 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"1623" "FBtr0301550" "FBgn0010575" "sbb" "22.69" 1221 "q3" 7.50264956704181 6.70331773295206 5.34605972369985 5.50119415291581 7.58600933282437 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1107" "FBtr0086134" "FBgn0033101" "CG9436" "22.71" 1222 "q3" 8.70332532737905 6.4802978413635 6.5594099055032 6.77074145057755 8.50251351915335 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"484" "FBtr0077152" "FBgn0035608" "blanks" "22.75" 1223 "q3" 7.04708736289944 5.5568830667479 5.34713297463201 5.28276856622563 7.35421005571704 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"1204" "FBtr0087388" "FBgn0011660" "Pms2" "22.76" 1224 "q3" 5.79250117587558 4.89703914118983 5.51278886386595 4.45792580702515 5.42555225139681 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"439" "FBtr0076405" "FBgn0019644" "ATPsyn-b" "22.82" 1225 "q3" 6.56749337582501 4.84429794460842 5.23295188029249 5.08331986317974 6.37102919067014 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"718" "FBtr0080408" "FBgn0032449" "CG17036" "22.89" 1226 "q3" 6.45269218456747 6.06859605934685 5.28552554899182 5.6455393283258 6.82873440392755 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1671" "FBtr0302698" "FBgn0261553" "CG42671" "22.91" 1227 "q3" 6.66886296926256 5.10320235927207 4.869784743486 4.8036310352383 6.7968022216765 "T" "F" "F" "T" "F" "F" "F" "F" "F" "T" "F"
"1606" "FBtr0301073" "FBgn0083969" "CG34133" "22.97" 1228 "q3" 5.30436104460062 5.01575606946206 5.24300776160522 5.12829182551098 5.34315331244045 "T" "F" "T" "F" "F" "F" "F" "F" "F" "T" "F"
"910" "FBtr0083353" "FBgn0051217" "modSP" "22.98" 1229 "q3" 4.50752741016393 5.11051098296725 4.8714916845606 4.04679000866108 5.90206070924226 "T" "F" "T" "T" "F" "F" "F" "F" "F" "T" "F"
"942" "FBtr0083751" "FBgn0038682" "CG5835" "22.98" 1230 "q3" 7.87194929758329 5.83969112150898 5.77916435528321 6.3448287001477 7.62916979090555 "T" "F" "F" "T" "T" "T" "F" "F" "F" "F" "F"
"1914" "FBtr0332459" "FBgn0024947" "NTPase" "23" 1231 "q3" 8.78572805460565 6.47990652195195 5.63279888086113 5.49675861654651 8.53683784324953 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1831" "FBtr0310426" "FBgn0051151" "wge" "23.01" 1232 "q3" 5.74186934196598 4.91317861130393 5.02819470694718 5.08042894884735 5.56332810697915 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"458" "FBtr0076654" "FBgn0035906" "GstO2" "23.03" 1233 "q3" 7.343092135845 5.95094454634133 5.25069308542332 5.63972542405576 6.75857672494517 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1930" "FBtr0332720" "FBgn0036929" "CG7668" "23.07" 1234 "q3" 5.62582022648515 4.87842843195847 5.09804092764337 4.87400384595144 5.553921808923 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1257" "FBtr0087984" "FBgn0033686" "Hen1" "23.08" 1235 "q3" 6.95772102657498 5.28278980607927 5.23555560457642 5.44477716353935 6.76655461296401 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
